Participant_ID,Age,Gender,Sport_Type,Experience_Years,Training_Method,Adaptation_Type,Session_Count,Session_Duration_Min,Training_Period_Weeks,Intervention_Intensity_Level,Intrinsic_Motivation,Extrinsic_Motivation,Anxiety_Level,Stress_Coping_Ability,Resilience_Index,Self_Confidence_Score,Performance_Score,Training_Adherence_Rate,Post_Session_Satisfaction_Score,Motivation_Gain,Confidence_Gain,Stress_Reduction_Percentage,Adaptation_Effectiveness_Score
15575,30.02306763,Female,Tennis,3.587300038,Goal-setting,Feedback-based,10.15511904,49.58837015,3.878640784,Low,61.39844421,53.82401823,21.17906478,77.36449346,71.71592691,50.69426268,82.04395273,79.72437822,53.81223817,0,8.973262263,15.02055309,11.68314382
15576,27.24365612,Male,Swimming,4.070772945,Visualization,AI-guided,7.275889497,77.10655747,7.100609771,Low,70.97467801,46.83688385,15.12737951,49.76143953,67.01480945,67.57052601,64.55753,76.31076387,73.23719669,5.082359424,8.827674132,6.97580909,17.40803591
15577,25.86346563,Male,Basketball,6.048486725,Goal-setting,AI-guided,2.464107712,42.56041551,8.662488691,Low,74.98999672,76.55206689,7.736547311,57.83409451,64.69893568,73.77731768,78.6864413,82.09469155,85.70337234,4.985479314,6.973170152,13.34537224,9.691329299
15578,34.30922865,Male,Swimming,5.243163154,Cognitive Restructuring,Feedback-based,8.650996955,67.30600814,6.38151815,Low,77.94207741,74.54260467,41.90954584,98.97503782,71.33922344,75.37492923,74.15883348,65.33496073,66.02309205,5.580787916,7.283297437,11.92475993,15.48514835
15579,20.41588177,Female,Football,3.612499279,Mindfulness,Feedback-based,6.098782571,80.54792249,7.943720343,Medium,77.18703612,85.61351874,66.98688239,72.40689033,64.81821887,55.69012825,71.58030513,84.51794964,67.49184292,9.478241855,18.64230044,18.31117265,15.86748113
15580,26.24816228,Female,Swimming,4.877753807,Goal-setting,AI-guided,13.34792844,47.04422208,7.156821904,High,79.77711588,51.44932853,34.37840019,83.32826786,87.93771709,35.40837547,63.10702036,71.14082003,100,7.242992678,16.63539641,17.47629536,12.19542073
15581,26.3626418,Male,Football,3.643826312,Goal-setting,Coach-adjusted,7.012656831,56.07153029,11.07958111,Medium,94.74468843,40.04250882,57.87484967,63.37183796,89.32687508,70.07822597,78.70259743,68.91209832,83.80337797,11.95501105,0,11.36810535,10.70677121
15582,27.04419094,Male,Basketball,10.0279725,Self-talk,Feedback-based,10.29641681,65.98642944,9.466053681,Medium,66.2313099,67.03302619,51.80055907,57.54898747,78.95452002,64.6656207,67.38224869,73.72966169,69.52871079,2.658415798,10.31993902,14.18595864,17.3638432
15583,27.31790041,Female,Basketball,5.311303877,Goal-setting,Feedback-based,14.51932045,44.29339895,8.248006179,Medium,91.79932408,77.01587108,71.45257483,76.06499317,48.38499012,40.18395319,79.21615144,80.88019531,63.82805731,4.944918204,7.183546412,19.94257821,9.573352741
15584,19.44248571,Male,Football,2.053951736,Goal-setting,Feedback-based,15.17230674,65.29280128,8.450289869,High,66.14436533,70.67143903,69.38869055,88.39498033,80.76521573,64.87549531,73.19422033,76.63800179,81.18328622,6.638214231,9.560603767,10.94098301,15.94902926
15585,20.43857696,Male,Swimming,3.889777348,Self-talk,AI-guided,11.69963778,62.73641872,8.606832867,High,74.6082283,63.73619836,59.49694371,82.27939359,77.31255575,62.82958693,84.20821148,65.40309439,71.79613026,7.434508159,19.80752218,12.77799489,6.477880324
15586,29.63343056,Male,Swimming,9.220614171,Goal-setting,Feedback-based,13.44589645,86.31078348,4.844085598,Medium,65.77700025,62.61400404,57.50013305,65.73231563,80.15015824,67.51113518,75.22217909,82.28373801,80.37790662,5.704084432,20.86191745,7.807919454,5.750810165
15587,30.10218595,Male,Football,5.677376744,Self-talk,Feedback-based,9.985446001,70.34908631,9.525387185,Medium,100,72.40367469,54.2382353,57.01714199,57.20481868,83.38175854,64.30468855,65.59390286,78.05041882,6.372763873,9.257828484,6.098923937,8.971708687
15588,18.59157284,Male,Swimming,7.811550915,Goal-setting,Feedback-based,18.20419661,50.99909483,8.387111432,Low,57.63078829,58.48513778,24.12278921,54.59275312,71.13828476,38.3254856,85.12985594,68.080262,63.22424471,1.688452006,16.85448776,23.7409752,12.47553765
15589,30.33017681,Female,Athletics,3.909816565,Self-talk,Feedback-based,6.747358076,71.15558731,7.72351571,Medium,62.75676397,93.45410219,33.62608479,87.68666548,68.78816868,94.83133152,82.65709176,100,82.85217554,5.312579502,18.33186799,31.82103579,12.44096845
15590,21.16678067,Male,Basketball,3.510082565,Goal-setting,AI-guided,12.75655939,71.61048658,6.157140598,Low,76.70582294,71.15327247,37.29264744,64.96458242,84.26647641,45.1912337,79.19263414,97.29615454,79.45541956,2.228318353,21.93884282,19.21112986,12.58485942
15591,20.39667493,Female,Football,6.654399347,Self-talk,Feedback-based,8.820415321,55.16195428,6.004587033,Low,84.76386219,67.1000455,25.77719977,89.14864997,76.61954516,85.70160373,88.0815968,63.61173556,72.16953376,10.02767879,22.0677274,4.330725717,5.920617605
15592,22.35944598,Female,Athletics,2.6397447,Mindfulness,AI-guided,13.98402261,68.62862888,9.583376199,Medium,79.00551849,65.51791972,36.01944287,84.69987753,64.29153278,82.1132328,43.02975506,100,66.10498305,8.813213695,10.20900231,19.96888992,10.39748361
15593,23.0188926,Female,Athletics,0.715183707,Goal-setting,Feedback-based,9.584492605,53.16188087,7.227951509,Medium,66.63891941,58.22853908,4.231406492,92.3680107,93.2961626,27.73257163,72.32385116,65.64895651,84.89857986,3.798561539,16.53381378,14.30509279,14.87359145
15594,24.71510353,Male,Football,5.363513983,Goal-setting,Coach-adjusted,15.00600547,86.6998313,6.246244135,High,67.00324867,58.45937671,30.3368954,100,80.76495083,58.79642518,63.54331181,79.96793334,100,13.04841941,1.984536637,15.12135766,9.460555719
15595,24.18642864,Female,Swimming,0,Goal-setting,Feedback-based,12.5007265,43.01453299,8.185088885,Low,84.83423097,51.96850258,44.28095016,76.07685892,67.33363212,82.33503942,85.79333826,70.05714558,73.53474362,0,15.06574145,13.22705121,14.01752977
15596,29.76829087,Male,Football,6.583582872,Cognitive Restructuring,AI-guided,7.924800265,53.94826975,6.172283189,Medium,73.70065858,59.9966666,60.69811839,33.945493,72.31338974,36.57114118,89.36657672,81.14592735,83.3907597,4.740174354,3.470395851,2.669317725,6.378756005
15597,29.29413177,Female,Tennis,1.629182797,Mindfulness,Coach-adjusted,17.2143145,97.70339011,6.841992251,Medium,71.74176054,52.90547015,7.6473573,44.95589712,78.57763881,74.83923332,61.30122308,54.50291762,45.78739884,6.914964077,4.237455217,15.82059524,13.64798096
15598,21.61896111,Female,Tennis,3.548941516,Cognitive Restructuring,Feedback-based,14.43881243,58.00025365,5.152602882,Medium,57.52931963,61.51648388,83.71817653,79.89021765,68.77449521,76.25920034,65.86201855,75.80821931,61.86309307,2.190578758,13.9070921,5.574243354,14.45113292
15599,26.82584408,Male,Tennis,6.167980436,Self-talk,Feedback-based,8.877594184,60.01312882,10.10487896,High,66.39176338,72.01749912,53.43805176,83.76514155,96.028642,59.99870426,84.70051271,89.01330371,62.94200652,6.818415551,13.20257258,17.88136631,17.94410411
15600,24.1753387,Male,Football,3.886261103,Mindfulness,AI-guided,16.63120724,36.27825716,6.770081532,Medium,80.56315685,77.70579655,44.64473332,93.73531683,73.50708788,68.66511632,71.35425337,81.64286472,86.27090163,11.98906145,11.07901029,15.97749803,9.730708574
15601,29.91343973,Female,Football,5.689709407,Mindfulness,Feedback-based,8.746635774,75.27448214,5.540046835,Low,73.75880649,73.80421375,38.77086195,91.79456089,77.13555673,82.84635928,58.84010849,74.41403709,80.09328398,5.330495125,11.79153361,20.32352177,11.10366834
15602,27.65841747,Female,Tennis,4.578608878,Self-talk,AI-guided,10.20442473,28.20313442,10.74896945,Medium,79.42602919,48.60347975,73.52867855,32.1032246,69.96974051,74.66616338,83.55991819,85.54956819,94.57126144,12.51687766,5.837321643,17.81062249,8.299088288
15603,30.89038285,Female,Athletics,13.4513038,Self-talk,Coach-adjusted,13.67141151,64.51893311,11.52165562,Medium,69.51397054,67.47554627,7.262669981,48.25392091,76.98222422,76.12962792,51.88980715,76.08348374,85.21552898,7.632932974,4.806176778,22.33416602,16.58723743
15604,27.2369702,Female,Athletics,2.849777692,Mindfulness,AI-guided,14.28823232,78.95210419,8.068106376,Medium,79.84791747,46.73616005,40.38816638,80.19064759,79.19367187,61.69365076,88.14184321,75.59148253,84.91411255,5.807732505,6.588644077,13.03914634,10.63654363
15605,27.40841002,Male,Athletics,5.22263248,Mindfulness,Feedback-based,16.15104536,53.60829543,5.033247465,Low,63.73888745,68.4171546,39.19142028,68.55571599,72.62695949,87.939481,56.75010273,75.52913602,99.34342202,6.318546674,9.724315696,15.38439635,12.77775762
15606,26.73109309,Male,Football,5.054043205,Goal-setting,Coach-adjusted,18.642134,70.43288293,4.441698614,Low,54.60825495,56.26760759,47.41765207,95.11446076,91.09721982,80.67165384,65.55608148,76.17377448,62.34167884,11.28250879,9.207669198,20.53494356,13.79184925
15607,28.86770039,Male,Tennis,2.579541638,Visualization,AI-guided,13.71468383,63.72555523,7.03465165,High,70.58776631,80.61607679,31.99762896,100,55.97257057,100,69.45274582,80.99314225,67.68182942,0,11.83517875,14.26020781,17.8914
15608,26.37345536,Female,Swimming,3.881359202,Mindfulness,Feedback-based,8.713411964,57.25742592,7.736466363,Medium,57.36589349,44.67876456,9.305556325,80.1935591,83.33220708,72.78856438,60.509547,71.03852451,54.8012309,1.514943088,11.27779721,11.93005471,15.61531253
15609,23.70090372,Female,Athletics,8.43108987,Goal-setting,AI-guided,15.58904286,32.08970677,9.628159016,Medium,76.19400278,64.57071859,42.98094327,48.80619889,63.52681542,56.77662545,76.53025223,59.87937924,73.79717925,6.885341107,9.404159756,12.98062287,10.43883078
15610,23.28828865,Female,Tennis,2.142556909,Cognitive Restructuring,Feedback-based,6.727922393,61.813918,10.36897704,Low,53.36181519,72.5914637,51.94085773,80.97844748,86.46390842,41.5719089,73.69013313,44.088348,82.5414167,3.618083618,4.432098928,4.991177289,16.38670132
15611,16.17788046,Male,Tennis,0.70423116,Goal-setting,AI-guided,3.70936248,21.89523029,8.697720485,Medium,53.7158908,78.78436879,37.96331261,74.40278288,100,83.755859,80.009155,70.95794356,75.3259817,6.367687672,11.97642029,21.94481368,10.37545943
15612,24.73286815,Female,Football,6.18530467,Visualization,Coach-adjusted,15.23291557,49.89856229,8.530396525,High,58.26242153,64.495055,50.04551051,89.47124192,70.41984014,71.28168729,80.57765788,91.65280304,48.12848832,1.027835328,12.26634956,14.1106701,9.305774171
15613,23.50186756,Female,Tennis,3.874665074,Mindfulness,Coach-adjusted,6.995141231,79.05587812,7.490718848,Low,93.14137382,70.73170512,20.48187527,59.45874898,73.36133807,100,76.49562298,70.4939397,83.63021262,11.44363474,13.25232269,10.56764531,18.98974439
15614,27.75908623,Female,Football,7.091349811,Goal-setting,Feedback-based,5.590812703,91.04988753,6.349742247,Medium,64.82130087,49.19292726,82.18220927,37.01089582,97.25511554,37.49591247,89.1109769,71.1103093,69.88814905,11.45137242,11.15433796,11.0435781,0.772372164
15615,21.92338435,Female,Football,6.904335275,Cognitive Restructuring,AI-guided,20.99619291,100,8.076368941,Low,85.48857378,51.41703875,64.59103461,73.42826353,91.66991055,73.81160386,84.51873679,79.78789812,74.01906246,10.98707866,9.05165379,16.8979938,15.70674268
15616,25.1424533,Male,Athletics,1.640802158,Goal-setting,Feedback-based,17.83299789,64.39806507,9.265498761,Low,47.25008753,74.87571909,16.72388824,67.42895273,57.0797262,55.40017504,61.72102954,82.15182778,93.42771956,2.226890341,7.269767378,18.12574218,10.71940082
15617,24.23929227,Female,Athletics,7.197398287,Visualization,Feedback-based,12.02290195,59.64499189,13.47930399,Medium,61.50829008,63.12068401,40.56652805,44.53716398,76.53614576,94.10169748,44.26683492,68.80041332,54.90575248,7.898368395,9.404489515,13.4604699,10.47857229
15618,28.53930029,Male,Athletics,7.692545141,Self-talk,AI-guided,13.97528282,66.34756257,6.6287458,Low,55.27510742,78.23097251,67.92529296,79.63060925,56.73483886,45.11159419,57.66655556,95.13114486,78.4031609,7.153672608,14.40071005,14.94348736,17.6652502
15619,26.4636541,Male,Football,4.738159393,Self-talk,Coach-adjusted,10.80993252,78.16780064,6.097103437,Medium,89.86461183,79.01784884,53.02272531,77.98398376,81.02943389,68.26517713,80.38721952,84.98925537,64.75669874,12.88795512,10.45650537,6.313974847,15.68407172
15620,21.27486344,Female,Athletics,0.975769368,Cognitive Restructuring,Coach-adjusted,6.492709713,53.44570852,8.843282387,Low,44.02061479,61.10056823,52.0382385,79.92672083,66.65782071,75.56548233,86.89581956,74.97321485,69.52775937,5.504133735,7.511990719,17.6956494,11.71607793
15621,30.68473833,Male,Swimming,4.039658365,Self-talk,Coach-adjusted,12.48574619,75.23283774,5.167495832,Low,76.47974213,85.23827011,81.36225889,69.17689699,93.95000031,54.17023304,77.71852472,90.55934276,73.31044364,14.83202552,12.76576514,10.80668116,18.79201797
15622,25.16982078,Male,Athletics,0.744266898,Goal-setting,Coach-adjusted,2.8348712,55.98146035,9.165733336,High,75.84106978,74.71431111,66.91174144,60.82655512,72.22934646,44.95496285,100,57.40258716,99.54961882,2.165537026,7.306605991,14.0064782,12.79168195
15623,28.74568666,Female,Football,7.489325265,Visualization,Coach-adjusted,13.15728562,89.86323419,3.16163152,Medium,81.47604771,70.17638294,36.19739734,74.72897011,83.17576115,77.25524067,63.31448507,86.69330305,80.55021629,6.088152367,12.49299867,3.520718147,9.522880025
15624,31.74225116,Female,Tennis,4.840678932,Goal-setting,Feedback-based,13.85395356,41.12048131,9.458949042,Medium,82.00755918,82.97034525,68.37038925,50.13850448,66.90805517,97.29671829,69.36403523,53.37871464,72.07201919,4.647974537,8.649732209,11.15468677,17.22273237
15625,23.16000988,Male,Swimming,6.266713586,Self-talk,AI-guided,18.18519114,57.07307951,2.3742296,Medium,75.4179296,61.64466899,9.31945652,86.99252238,61.83259982,68.29352259,65.00983328,63.7133589,80.32853518,2.923949244,12.45362741,10.37654592,11.30824102
15626,17.46950928,Female,Tennis,7.299420106,Visualization,AI-guided,14.84661792,40.88509762,8.187137932,Medium,80.16206676,61.93935709,58.02203146,65.10378442,72.44409714,71.09548043,90.88143482,85.86001983,100,6.580337838,11.05382821,21.19056063,13.9956109
15627,20.19614463,Female,Tennis,3.841391824,Mindfulness,Feedback-based,5.395389284,82.08333131,7.769276461,Medium,90.62865738,66.88444724,53.02443931,39.025768,90.20032371,47.06097423,83.72419488,68.17620504,59.00927816,8.25841461,16.57888378,15.46535464,4.661228806
15628,28.3761467,Male,Athletics,8.601471092,Self-talk,AI-guided,10.32686134,44.7821455,5.524130644,Medium,64.045915,75.80524008,76.26005741,66.42228531,75.86009026,65.24221585,67.23598089,75.66782159,59.38096742,7.230965227,10.1883739,13.62340365,16.32162711
15629,30.73615118,Female,Athletics,5.798206302,Mindfulness,AI-guided,17.21437536,63.99082289,10.94377815,High,74.37824865,62.52355635,47.46381407,94.20296423,72.11258706,67.05038908,61.41232034,77.58882391,80.60784897,4.659817176,7.483726718,14.9808009,5.065193772
15630,35.12015116,Male,Swimming,5.6183116,Visualization,Coach-adjusted,7.764705758,62.31614977,8.469860947,Medium,64.20153128,63.35111862,22.59159242,98.22524123,67.76169263,85.00345978,76.14676108,65.1311968,77.36403589,4.283398561,20.25409628,20.28315103,14.58195857
15631,19.8680423,Female,Swimming,6.332775477,Goal-setting,AI-guided,9.980106389,65.57393211,6.980708189,Medium,77.14870918,67.42362572,4.617430472,95.16221994,68.79050743,65.3962249,85.82707879,63.22353111,58.76243444,3.991263278,22.0362636,6.279231046,13.40250761
15632,25.54830982,Male,Football,0.665124573,Cognitive Restructuring,AI-guided,10.82079698,47.56541363,5.959604831,Medium,67.50406533,55.65013317,33.44953202,100,82.50941586,78.64359474,64.50190675,73.60418753,73.43171947,4.3801516,19.61959205,22.34342562,8.075247862
15633,18.9269831,Female,Athletics,2.925406635,Self-talk,Coach-adjusted,12.00340484,83.83496322,7.630343295,Medium,64.13764019,70.48669141,44.40970442,66.95679367,60.2351382,68.27629308,63.63336394,80.99824157,69.47810931,8.057957538,9.05709654,12.32415454,14.08434323
15634,29.41923142,Female,Basketball,2.219232483,Self-talk,AI-guided,19.28336889,59.78557756,7.695338958,High,75.27851635,57.12423816,47.86214746,97.22021789,69.83789164,86.075924,86.88595691,71.89756069,82.76999923,6.896078134,8.318656913,20.95371759,15.54749737
15635,20.72346082,Male,Athletics,2.298007024,Visualization,AI-guided,9.232463536,47.96119295,8.264557398,Medium,75.84900656,52.62555379,65.34883672,30.41133752,64.0010276,69.02639836,62.99168719,91.1646259,66.12471752,7.083638751,12.7982067,15.90743162,10.90323871
15636,29.29774903,Male,Athletics,1.56495199,Goal-setting,AI-guided,8.175597901,49.86456059,6.29587882,Low,99.03642522,65.68982959,56.87123862,65.55882715,56.61093581,61.18217947,92.37699789,74.61923322,76.02786132,9.749012178,13.0189363,14.63905499,17.08963707
15637,26.09644082,Male,Basketball,3.356464518,Mindfulness,Coach-adjusted,8.29098495,77.23906041,8.448355732,Medium,81.87060957,77.62194599,26.7899134,65.54802621,56.32766208,59.89346793,57.57119743,71.97000421,59.90381954,10.99516657,6.317490368,18.07412919,13.0341648
15638,16.38464922,Female,Swimming,2.406316276,Goal-setting,Feedback-based,20.46603311,62.61500549,4.970707985,Medium,82.77954923,43.41196069,59.61060773,40.7221501,64.05565429,94.77867785,81.62143485,75.55025269,85.39373561,3.314915092,12.5505495,14.04553112,11.98180463
15639,27.92886903,Male,Swimming,3.508920549,Mindfulness,AI-guided,1.836614891,67.69054959,5.229508314,Low,96.7655463,48.19222069,34.81798757,81.66111854,95.39942359,42.34955728,61.51862982,96.27275709,74.53827006,5.771002983,8.968705238,21.61196375,7.728789005
15640,23.10287407,Male,Basketball,4.888505079,Visualization,Feedback-based,15.58465796,72.76747117,7.728378188,Low,86.72322957,54.35671473,19.25181146,100,64.04910923,56.15601519,84.27214758,82.43526072,61.18784515,3.762504448,16.13194292,23.72902197,8.536475528
15641,21.45633888,Male,Tennis,3.768978954,Mindfulness,AI-guided,10.87160584,89.70204701,7.927172213,Low,56.4668329,51.09514371,36.79506934,100,75.38238325,60.51862727,75.47258531,73.78576646,59.80577578,6.491932945,16.04929303,20.46629793,15.94352259
15642,23.50730144,Male,Tennis,4.244579195,Visualization,AI-guided,11.19533649,62.29862981,2.340496011,Medium,75.57826775,57.52329342,42.09955076,76.20254553,69.98389288,57.58919554,97.66049827,76.25704187,66.06672365,7.221761653,5.282951555,11.07347993,9.20438766
